URL,Material,TotalArea,RoomsNumber,FloorNumberCoeff,Distance,ApartmentAge,Price
https://blagovist.ua/object/251675889,1.0,135.8,3.0,0.36,2734.903585695341,6.0,330300.0
https://blagovist.ua/object/419821653,1.0,190.0,3.0,0.12,3321.493202299515,16.0,300300.0
https://blagovist.ua/object/83926264,1.0,155.1,4.0,0.75,2393.9685046977074,11.0,284040.0
https://blagovist.ua/object/285235745,1.0,140.0,4.0,0.68,3696.023984639892,16.0,340800.0
https://blagovist.ua/object/33659981,1.0,278.1,7.0,0.8,1510.768622714103,110.0,414000.0
https://blagovist.ua/object/104824,1.0,329.0,5.0,0.8823529411764706,7435.949956032065,16.0,284040.0
https://blagovist.ua/object/117484553,1.0,120.0,3.0,0.4666666666666667,4811.220011962436,6.0,365100.0
https://blagovist.ua/object/285226905,1.0,178.0,4.0,0.391304347826087,5413.708496119627,6.0,361200.0
https://blagovist.ua/object/420964687,6.0,112.0,3.0,1.0,3245.5976894129285,6.0,324600.0
https://blagovist.ua/object/201356380,1.0,177.0,4.0,0.5,1844.8870213694956,11.0,292140.0
https://blagovist.ua/object/104354,1.0,180.0,4.0,0.48,3696.023984639892,16.0,365100.0
https://blagovist.ua/object/33658530,1.0,171.0,3.0,0.96,3446.3860707731305,1.0,347400.0
https://blagovist.ua/object/201358606,1.0,209.0,4.0,0.8571428571428571,926.3720056191876,110.0,389400.0
https://blagovist.ua/object/251683994,1.0,201.4,4.0,0.7142857142857143,3473.991649923495,6.0,290250.0
https://blagovist.ua/object/33659650,1.0,130.0,3.0,0.5652173913043478,1597.4104675185047,11.0,385500.0
https://blagovist.ua/object/385903595,1.0,100.0,2.0,0.782608695652174,5597.312114849929,6.0,271860.0
https://blagovist.ua/object/50366436,1.0,145.0,3.0,0.4,1459.171454941889,81.0,340800.0
https://blagovist.ua/object/419950468,1.0,205.0,4.0,0.6875,2939.7462466903407,16.0,446400.0
https://blagovist.ua/object/67137964,1.0,80.0,2.0,0.4,864.5292479416811,110.0,284040.0
https://blagovist.ua/object/201358760,1.0,168.8,3.0,0.36363636363636365,1464.1686392333459,6.0,377400.0
https://blagovist.ua/object/117476918,1.0,120.6,3.0,0.5,2438.172957934759,16.0,284040.0
https://blagovist.ua/object/117483716,1.0,155.0,4.0,0.26666666666666666,4737.660423704151,16.0,284040.0
https://blagovist.ua/object/67146580,1.0,122.0,4.0,0.4444444444444444,5170.592427270858,6.0,388800.0
https://blagovist.ua/object/117483276,1.0,168.0,3.0,0.8,2311.6416109115153,16.0,308400.0
https://blagovist.ua/object/385892201,1.0,80.0,3.0,0.4,829.1273060332364,110.0,324600.0
https://blagovist.ua/object/16870101,1.0,100.0,2.0,0.5454545454545454,2207.467083264918,11.0,275100.0
https://blagovist.ua/object/67146576,1.0,160.0,3.0,0.16666666666666666,4620.856122656455,6.0,267810.0
https://blagovist.ua/object/33658046,1.0,131.0,3.0,0.56,3330.339350137729,6.0,318900.0
https://blagovist.ua/object/201361201,1.0,200.0,4.0,0.4,926.3720056191876,110.0,323700.0
https://blagovist.ua/object/218113965,1.0,77.0,2.0,0.3333333333333333,328.7243482613648,110.0,284040.0
https://blagovist.ua/object/83925986,1.0,130.5,3.0,0.6,2555.866598051911,6.0,275250.0
https://blagovist.ua/object/50366069,1.0,81.0,2.0,0.5333333333333333,3577.0938642689866,6.0,295380.0
https://blagovist.ua/object/268436648,1.0,240.0,4.0,0.9375,7435.949956032065,25.0,284040.0
https://blagovist.ua/object/201361452,1.0,118.2,2.0,0.3548387096774194,4756.829839815786,6.0,426000.0
https://blagovist.ua/object/251671021,1.0,136.0,3.0,0.47368421052631576,2272.4222092749624,11.0,324600.0
https://blagovist.ua/object/201361370,1.0,147.0,4.0,0.4583333333333333,8433.158606082005,11.0,255630.0
https://blagovist.ua/object/419781587,1.0,265.0,5.0,0.5,2321.4709593157822,25.0,284040.0
https://blagovist.ua/object/285226257,1.0,206.0,6.0,0.64,2555.866598051911,6.0,417900.0
https://blagovist.ua/object/285229293,1.0,164.6,4.0,0.32,3653.1136112297436,1.0,261090.0
https://blagovist.ua/object/419912638,1.0,180.0,4.0,0.42857142857142855,2383.48051545684,25.0,284040.0
https://blagovist.ua/object/419834920,1.0,120.0,4.0,0.24,5611.866727823111,1.0,361200.0
https://blagovist.ua/object/50366004,1.0,90.0,3.0,0.64,4860.605404824051,6.0,267810.0
https://blagovist.ua/object/251682803,1.0,124.3,3.0,0.2631578947368421,4443.272374299364,11.0,315600.0
https://blagovist.ua/object/251675491,1.0,95.7,2.0,0.76,2734.903585695341,6.0,260100.0
https://blagovist.ua/object/419937085,1.0,190.0,4.0,0.8571428571428571,1040.132194887259,81.0,381300.0
https://blagovist.ua/object/420887437,11.0,150.0,2.0,0.2857142857142857,3912.121043756276,6.0,365100.0
https://blagovist.ua/object/420024734,1.0,130.0,3.0,0.6666666666666666,8335.199200041634,110.0,405900.0
https://blagovist.ua/object/67147115,1.0,135.2,3.0,0.8571428571428571,5296.421686790718,1.0,345600.0
https://blagovist.ua/object/419769588,1.0,230.0,3.0,0.9545454545454546,4369.247158750357,6.0,414000.0
https://blagovist.ua/object/234899352,1.0,132.0,3.0,0.4166666666666667,546.475710246392,16.0,446400.0
https://blagovist.ua/object/50365848,1.0,125.0,2.0,0.75,2298.1195923765667,6.0,405600.0
https://blagovist.ua/object/402653761,1.0,134.7,3.0,0.6818181818181818,2141.8077144379845,11.0,306000.0
https://blagovist.ua/object/201359932,1.0,108.0,3.0,0.6666666666666666,313.49322004932594,81.0,340800.0
https://blagovist.ua/object/83925253,1.0,165.6,4.0,0.8,3696.023984639892,16.0,255630.0
https://blagovist.ua/object/117484682,1.0,150.9,4.0,0.2,4829.878185524011,11.0,292140.0
https://blagovist.ua/object/117484589,1.0,125.0,3.0,0.7333333333333333,4849.31506092375,6.0,446400.0
https://blagovist.ua/object/251682638,1.0,121.9,3.0,0.6,5296.421686790718,1.0,267090.0
https://blagovist.ua/object/419998010,1.0,155.0,3.0,0.2857142857142857,3134.232173807821,11.0,405900.0
https://blagovist.ua/object/285235378,1.0,120.0,4.0,0.6666666666666666,1205.6770322529997,110.0,287280.0
https://blagovist.ua/object/285212779,1.0,158.0,4.0,0.7368421052631579,7435.949956032065,16.0,257250.0
https://blagovist.ua/object/419615680,1.0,108.0,3.0,0.42857142857142855,444.163065969744,11.0,324600.0
https://blagovist.ua/object/50340974,1.0,121.0,3.0,1.0,313.49322004932594,81.0,340800.0
https://blagovist.ua/object/33660476,1.0,114.0,3.0,0.4090909090909091,4662.590182273481,6.0,385500.0
https://blagovist.ua/object/285234945,2.0,107.0,3.0,0.3333333333333333,3330.339350137729,1.0,365100.0
https://blagovist.ua/object/419702402,3.0,84.0,2.0,0.5,3799.152415828746,6.0,300300.0
https://blagovist.ua/object/285232710,1.0,113.1,3.0,0.7272727272727273,4662.590182273481,6.0,385500.0
https://blagovist.ua/object/285214118,3.0,110.0,3.0,0.9565217391304348,8376.942771323102,6.0,284040.0
https://blagovist.ua/object/419816926,1.0,120.0,3.0,0.6190476190476191,5296.421686790718,1.0,287280.0
https://blagovist.ua/object/201356358,1.0,301.0,5.0,0.2857142857142857,3122.5798808348454,11.0,324600.0
https://blagovist.ua/object/251683666,3.0,288.5,4.0,0.9545454545454546,4161.712406819736,6.0,284040.0
https://blagovist.ua/object/420887438,11.0,113.4,2.0,0.2857142857142857,3944.689234431295,6.0,276060.0
https://blagovist.ua/object/285238224,1.0,110.0,3.0,0.48148148148148145,7242.989512354391,1.0,332700.0
https://blagovist.ua/object/251678939,1.0,161.0,3.0,1.0,820.766453124278,81.0,422100.0
https://blagovist.ua/object/33660560,1.0,115.0,4.0,0.5,3027.0593803844004,110.0,284040.0
https://blagovist.ua/object/201352850,1.0,131.9,3.0,0.6,4014.6340474592,6.0,353100.0
https://blagovist.ua/object/419904288,1.0,155.0,5.0,1.0,1112.2397250912627,110.0,365100.0
https://blagovist.ua/object/117481624,1.0,90.0,3.0,0.8235294117647058,4702.940829862813,6.0,312300.0
https://blagovist.ua/object/67147114,1.0,147.0,3.0,0.47619047619047616,5296.421686790718,1.0,346500.0
https://blagovist.ua/object/117474172,1.0,134.3,4.0,0.8888888888888888,2321.2976351190246,16.0,405900.0
https://blagovist.ua/object/108338,1.0,158.0,4.0,0.5454545454545454,2207.467083264918,11.0,308400.0
https://blagovist.ua/object/117478699,1.0,188.0,4.0,0.6666666666666666,2438.172957934759,16.0,284040.0
https://blagovist.ua/object/83924371,1.0,167.0,5.0,0.7222222222222222,2306.505634999315,16.0,271050.0
https://blagovist.ua/object/285234528,1.0,274.0,5.0,0.8333333333333334,1971.3629821149084,16.0,259680.0
https://blagovist.ua/object/419634825,1.0,142.0,3.0,0.72,2076.4920655028836,11.0,259680.0
https://blagovist.ua/object/234904208,1.0,138.0,3.0,0.22727272727272727,3806.1004637830315,11.0,299430.0
https://blagovist.ua/object/117480250,1.0,63.0,3.0,1.0,888.2151675073706,54.0,324600.0
https://blagovist.ua/object/109621,3.0,144.0,4.0,0.5357142857142857,3799.152415828746,6.0,303900.0
https://blagovist.ua/object/251683431,1.0,106.0,3.0,0.6363636363636364,2873.002956596738,16.0,284040.0
https://blagovist.ua/object/285236948,1.0,125.0,3.0,0.4444444444444444,1278.5577771517576,34.0,292140.0
https://blagovist.ua/object/421210155,1.0,164.3,3.0,0.7142857142857143,977.0715508888904,1.0,266670.0
https://blagovist.ua/object/285230631,1.0,80.0,3.0,0.1111111111111111,1420.1841055271539,44.0,324600.0
https://blagovist.ua/object/251676068,1.0,141.6,3.0,0.7142857142857143,3122.5798808348454,11.0,284040.0
https://blagovist.ua/object/201360032,1.0,195.0,4.0,0.9565217391304348,2558.7806161842577,6.0,261300.0
https://blagovist.ua/object/420419504,1.0,109.0,3.0,0.9230769230769231,5303.51844102502,11.0,259680.0
https://blagovist.ua/object/201356784,1.0,168.0,4.0,0.96,3679.650019459041,6.0,340800.0
https://blagovist.ua/object/285233513,1.0,135.0,4.0,0.7727272727272727,5413.708496119627,1.0,263730.0
https://blagovist.ua/object/33660917,1.0,81.8,3.0,0.6666666666666666,560.4831231355621,81.0,365100.0
https://blagovist.ua/object/83927802,1.0,129.0,3.0,0.25,3297.9638538065233,6.0,307500.0
https://blagovist.ua/object/385902685,1.0,160.0,4.0,0.8333333333333334,1168.4141058658092,110.0,284040.0
https://blagovist.ua/object/285232249,1.0,140.0,3.0,1.0,2396.564935273791,25.0,446400.0
https://blagovist.ua/object/117481583,1.0,140.0,4.0,0.4074074074074074,6167.7123464541655,16.0,446400.0
https://blagovist.ua/object/201359965,1.0,190.0,4.0,0.3333333333333333,757.5138791736526,110.0,308400.0
https://blagovist.ua/object/117474136,1.0,210.0,4.0,1.0,5716.20248856828,16.0,357000.0
https://blagovist.ua/object/419780400,3.0,100.0,2.0,0.5,3799.152415828746,6.0,308400.0
https://blagovist.ua/object/83926002,1.0,134.7,3.0,0.84,2555.866598051911,6.0,371400.0
https://blagovist.ua/object/421254883,1.0,130.0,3.0,0.5217391304347826,2898.7086276542173,11.0,284040.0
https://blagovist.ua/object/285232769,1.0,176.0,4.0,0.5,5611.866727823111,1.0,355500.0
https://blagovist.ua/object/251684042,1.0,142.4,3.0,0.6923076923076923,3566.155182129857,11.0,324600.0
https://blagovist.ua/object/108248,1.0,148.0,3.0,0.75,1971.3629821149084,16.0,304200.0
https://blagovist.ua/object/251683087,1.0,161.0,4.0,1.0,820.766453124278,81.0,422100.0
https://blagovist.ua/object/201359772,1.0,161.0,3.0,0.11764705882352941,1838.0216940736927,11.0,332700.0
https://blagovist.ua/object/50365649,1.0,93.0,2.0,0.16666666666666666,5654.337993486748,11.0,263730.0
https://blagovist.ua/object/285230703,1.0,136.0,3.0,0.9166666666666666,3385.532664100305,6.0,422100.0
https://blagovist.ua/object/420462455,1.0,144.0,4.0,0.21428571428571427,7097.1423860680925,11.0,304200.0
https://blagovist.ua/object/251683584,3.0,288.5,5.0,0.9545454545454546,4161.712406819736,6.0,284040.0
https://blagovist.ua/object/67123394,1.0,130.0,4.0,0.8571428571428571,1486.9180398830008,110.0,259680.0
https://blagovist.ua/object/67145950,1.0,106.7,2.0,0.3333333333333333,2175.2455588005673,6.0,292140.0
https://blagovist.ua/object/285237211,1.0,366.2,5.0,0.9090909090909091,2347.6627750941816,16.0,267810.0
https://blagovist.ua/object/285238863,1.0,162.0,4.0,0.9523809523809523,5413.708496119627,1.0,368100.0
https://blagovist.ua/object/251675837,1.0,269.0,3.0,0.8571428571428571,3122.5798808348454,11.0,327300.0
https://blagovist.ua/object/251683764,1.0,145.0,4.0,1.0,1562.5145316916912,110.0,353100.0
https://blagovist.ua/object/285226241,6.0,160.0,3.0,0.8888888888888888,1804.3763419125044,6.0,324600.0
https://blagovist.ua/object/117484784,1.0,119.2,3.0,0.9,4363.099709868439,11.0,263730.0
https://blagovist.ua/object/251680558,3.0,179.6,5.0,1.0,6732.834531181328,6.0,259680.0
https://blagovist.ua/object/218117996,1.0,323.5,6.0,0.8333333333333334,1468.567022816391,81.0,393900.0
https://blagovist.ua/object/50365987,1.0,194.0,5.0,0.8333333333333334,979.5213494668566,110.0,405000.0
https://blagovist.ua/object/285237264,3.0,126.0,3.0,0.6071428571428571,3799.152415828746,6.0,442200.0
https://blagovist.ua/object/201351608,1.0,137.2,4.0,0.8,4014.6340474592,6.0,389700.0
https://blagovist.ua/object/251682957,1.0,166.1,3.0,0.64,2787.6599293309055,1.0,259680.0
https://blagovist.ua/object/83926733,1.0,149.0,3.0,0.6521739130434783,2558.7806161842577,6.0,292140.0
https://blagovist.ua/object/83925995,1.0,130.3,3.0,0.72,2555.866598051911,6.0,274800.0
https://blagovist.ua/object/105859,1.0,125.0,3.0,0.9166666666666666,898.2055072067177,6.0,397500.0
https://blagovist.ua/object/117476186,1.0,121.1,3.0,0.7608695652173914,1657.9173518679981,6.0,275160.0
https://blagovist.ua/object/83925990,1.0,130.3,3.0,0.68,2555.866598051911,6.0,348900.0
https://blagovist.ua/object/201356360,1.0,301.0,5.0,0.5714285714285714,3122.5798808348454,11.0,366000.0
https://blagovist.ua/object/419940414,1.0,165.0,3.0,0.4666666666666667,4737.660423704151,11.0,324600.0
https://blagovist.ua/object/285217645,6.0,160.0,3.0,0.9,1787.1923425220684,6.0,389400.0
https://blagovist.ua/object/285231623,1.0,102.0,3.0,0.56,5413.708496119627,6.0,304200.0
https://blagovist.ua/object/419655142,1.0,60.0,2.0,0.8461538461538461,7242.989512354391,1.0,284040.0
https://blagovist.ua/object/184573071,3.0,196.8,6.0,0.8888888888888888,3070.317030540409,6.0,265680.0
https://blagovist.ua/object/117483715,1.0,155.0,3.0,0.26666666666666666,4737.660423704151,16.0,284040.0
https://blagovist.ua/object/67147269,1.0,91.0,3.0,0.8260869565217391,7749.492696637678,6.0,292140.0
https://blagovist.ua/object/108371,3.0,164.0,4.0,0.7,1353.341112630893,6.0,332700.0
https://blagovist.ua/object/104825,1.0,329.0,4.0,0.8823529411764706,7435.949956032065,16.0,284040.0
https://blagovist.ua/object/107989,1.0,148.0,4.0,0.75,1971.3629821149084,16.0,304200.0
https://blagovist.ua/object/419851189,1.0,91.2,2.0,0.4,3400.0876575384327,1.0,389400.0
https://blagovist.ua/object/251683658,1.0,165.0,4.0,0.34782608695652173,1933.0829633134688,11.0,422100.0
https://blagovist.ua/object/285214069,1.0,190.0,4.0,0.7777777777777778,1027.951676121142,16.0,430200.0
https://blagovist.ua/object/117481581,1.0,140.0,3.0,0.4074074074074074,6167.7123464541655,16.0,446400.0
https://blagovist.ua/object/33660493,1.0,103.0,3.0,0.6190476190476191,5296.421686790718,1.0,259110.0
https://blagovist.ua/object/251682652,1.0,144.6,3.0,0.9047619047619048,5296.421686790718,1.0,357900.0
https://blagovist.ua/object/201361181,1.0,200.0,5.0,0.4,926.3720056191876,110.0,323700.0
https://blagovist.ua/object/419682939,1.0,121.0,3.0,0.7647058823529411,2481.2831456004874,11.0,283200.0
https://blagovist.ua/object/251683498,1.0,130.9,4.0,1.0,1140.9904687347587,81.0,283200.0
https://blagovist.ua/object/201361185,1.0,180.0,4.0,0.5,2815.235968452387,11.0,405900.0
https://blagovist.ua/object/419879033,1.0,111.0,3.0,0.24,1811.8894467482696,1.0,361200.0
https://blagovist.ua/object/251683840,1.0,181.6,4.0,0.7142857142857143,3653.1136112297436,6.0,259050.0
https://blagovist.ua/object/385903602,1.0,195.0,4.0,0.9375,3460.1478181124207,16.0,377400.0
https://blagovist.ua/object/251675490,1.0,95.3,2.0,0.88,2734.903585695341,6.0,287760.0
https://blagovist.ua/object/67145975,1.0,105.0,3.0,0.5,859.7039874117364,81.0,284040.0
https://blagovist.ua/object/285222358,1.0,167.0,4.0,0.2777777777777778,2873.002956596738,16.0,422100.0
https://blagovist.ua/object/419939136,1.0,170.0,4.0,0.42857142857142855,4822.215286044769,1.0,373200.0
https://blagovist.ua/object/251664931,1.0,166.0,4.0,0.25,2754.925099341643,16.0,267810.0
https://blagovist.ua/object/201356348,1.0,278.0,5.0,0.42857142857142855,3122.5798808348454,11.0,324600.0
https://blagovist.ua/object/117481049,1.0,126.8,2.0,0.75,525.5528823201064,11.0,380700.0
https://blagovist.ua/object/285228699,1.0,277.8,5.0,0.8571428571428571,3093.1745624875784,11.0,325500.0
https://blagovist.ua/object/201361146,1.0,189.8,3.0,0.4411764705882353,1663.917232959166,6.0,261840.0
https://blagovist.ua/object/67145949,1.0,106.7,3.0,0.3333333333333333,2175.2455588005673,6.0,292140.0
https://blagovist.ua/object/285237902,1.0,116.0,3.0,0.5,4606.280998762167,11.0,312300.0
https://blagovist.ua/object/285234298,1.0,120.0,3.0,0.375,1297.4706201011963,6.0,312300.0
https://blagovist.ua/object/33660487,1.0,332.0,5.0,0.8,1237.041107996022,81.0,405900.0
https://blagovist.ua/object/83925997,1.0,134.0,3.0,0.76,2555.866598051911,6.0,353400.0
https://blagovist.ua/object/251675440,1.0,130.8,3.0,0.4,2734.903585695341,6.0,438600.0
https://blagovist.ua/object/419784464,1.0,140.0,4.0,0.625,2201.094222845476,16.0,320400.0
https://blagovist.ua/object/285228434,1.0,100.0,3.0,0.9565217391304348,5529.414309498698,11.0,315600.0
https://blagovist.ua/object/251677084,3.0,167.8,3.0,0.7,1353.341112630893,6.0,353100.0
https://blagovist.ua/object/201361360,1.0,211.0,4.0,0.92,2915.0912148665557,6.0,377400.0
https://blagovist.ua/object/385884980,1.0,159.2,5.0,0.3333333333333333,313.49322004932594,81.0,405900.0
https://blagovist.ua/object/420000755,1.0,68.4,3.0,0.2,1144.8521631543144,81.0,365100.0
https://blagovist.ua/object/117484643,1.0,116.0,3.0,0.15789473684210525,4443.272374299364,11.0,271860.0
https://blagovist.ua/object/285237856,1.0,155.0,4.0,0.3076923076923077,4829.878185524011,11.0,279960.0
https://blagovist.ua/object/420197064,1.0,110.0,2.0,0.7,1375.1418036402072,11.0,330300.0
https://blagovist.ua/object/117484271,1.0,119.0,3.0,0.2857142857142857,5296.421686790718,1.0,260730.0
https://blagovist.ua/object/234903943,1.0,171.0,3.0,0.375,2339.671079379928,11.0,405900.0
https://blagovist.ua/object/421315796,1.0,164.9,6.0,0.9411764705882353,7220.293662890181,11.0,267810.0
https://blagovist.ua/object/117480785,1.0,153.0,3.0,1.0,5536.497684931707,16.0,306000.0
https://blagovist.ua/object/33660014,3.0,95.0,3.0,0.25,3799.152415828746,6.0,385500.0
https://blagovist.ua/object/117483634,1.0,129.0,4.0,0.6153846153846154,3583.8618233338893,1.0,259680.0
https://blagovist.ua/object/105857,1.0,170.0,3.0,0.4166666666666667,898.2055072067177,6.0,381300.0
https://blagovist.ua/object/420319779,1.0,170.0,4.0,0.8,7435.949956032065,16.0,381300.0
https://blagovist.ua/object/117482026,1.0,108.0,2.0,0.28,2555.866598051911,6.0,365100.0
https://blagovist.ua/object/419873930,3.0,152.0,3.0,0.9545454545454546,4161.712406819736,6.0,405900.0
https://blagovist.ua/object/419750177,1.0,109.0,3.0,0.1111111111111111,1272.2718967625603,34.0,284040.0
https://blagovist.ua/object/67147271,1.0,160.0,3.0,0.6153846153846154,5274.769377943817,11.0,300300.0
https://blagovist.ua/object/251680898,1.0,192.0,3.0,0.84,2045.1134321079003,16.0,323700.0
https://blagovist.ua/object/285228470,1.0,100.1,3.0,0.391304347826087,5529.414309498698,6.0,263730.0
https://blagovist.ua/object/109866,1.0,110.0,3.0,0.8333333333333334,3665.6344617433638,6.0,275910.0
https://blagovist.ua/object/421224457,1.0,120.0,3.0,0.6,3043.610866167253,6.0,381300.0
https://blagovist.ua/object/83925981,1.0,129.9,3.0,0.52,2555.866598051911,6.0,273960.0
https://blagovist.ua/object/419758522,1.0,274.2,6.0,0.9444444444444444,3332.478348046399,16.0,259680.0
https://blagovist.ua/object/419695952,1.0,117.0,3.0,0.4666666666666667,4702.940829862813,6.0,414000.0
https://blagovist.ua/object/251682639,1.0,122.0,3.0,0.7333333333333333,5296.421686790718,1.0,277200.0
https://blagovist.ua/object/251682958,1.0,169.5,3.0,0.64,2787.6599293309055,1.0,280770.0
https://blagovist.ua/object/100696766,1.0,276.0,5.0,0.375,3122.5798808348454,11.0,336000.0
https://blagovist.ua/object/117483368,1.0,123.4,3.0,0.782608695652174,3731.588918123205,1.0,267810.0
https://blagovist.ua/object/117481076,1.0,336.0,3.0,0.8636363636363636,6789.891890898261,11.0,307500.0
https://blagovist.ua/object/105858,1.0,125.0,2.0,0.9166666666666666,898.2055072067177,6.0,393600.0
https://blagovist.ua/object/117482535,1.0,240.0,5.0,0.25,820.766453124278,110.0,324600.0
https://blagovist.ua/object/117483266,1.0,229.0,5.0,0.9,5128.87506754123,6.0,381300.0
https://blagovist.ua/object/117483521,1.0,139.0,3.0,0.8260869565217391,5569.323785489307,16.0,304200.0
https://blagovist.ua/object/105797,1.0,278.0,6.0,0.9375,1253.838991670991,11.0,444600.0
https://blagovist.ua/object/251682503,1.0,129.0,3.0,0.25,3330.339350137729,6.0,307500.0
https://blagovist.ua/object/201361620,1.0,145.0,3.0,0.6,1225.7744765960417,11.0,385500.0
https://blagovist.ua/object/420330514,1.0,128.0,3.0,0.5,2263.434545950244,16.0,348900.0
https://blagovist.ua/object/420616535,1.0,127.0,3.0,0.24,2629.1942127842017,16.0,323700.0
https://blagovist.ua/object/419528234,1.0,172.0,4.0,0.23529411764705882,2339.671079379928,11.0,259680.0
https://blagovist.ua/object/251680943,1.0,118.0,3.0,0.9230769230769231,7242.989512354391,1.0,405000.0
https://blagovist.ua/object/201361658,1.0,244.0,6.0,0.6428571428571429,2077.914806232424,11.0,365100.0
https://blagovist.ua/object/117480260,1.0,153.0,2.0,1.0,5536.497684931707,16.0,306000.0
